Source_Node,Edge_type,Destination_Node,
http://www.yago3-10/airport/Bamako–Sénou_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Port_Bouet_Airport,.
http://www.yago3-10/airport/Chūbu_Centrair_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Guangzhou_Baiyun_International_Airport,.
http://www.yago3-10/airport/Manzhouli_Xijiao_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Beijing_Nanyuan_Airport,.
"http://www.yago3-10/airport/Vitória,_Espírito_Santo",http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Afonso_Pena_International_Airport,.
http://www.yago3-10/airport/Blackpool_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Faro_Airport,.
http://www.yago3-10/airport/Split_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Malmö_Airport,.
http://www.yago3-10/airport/Vance_W._Amory_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Princess_Juliana_International_Airport,.
http://www.yago3-10/airport/Salt_Lake_City_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Fresno_Yosemite_International_Airport,.
http://www.yago3-10/airport/Mohamed_Boudiaf_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Orly_Airport,.
http://www.yago3-10/airport/Strasbourg_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Mohammed_V_International_Airport,.
http://www.yago3-10/airport/Yichun_Lindu_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Harbin_Taiping_International_Airport,.
http://www.yago3-10/airport/Douala_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Lomé–Tokoin_Airport,.
http://www.yago3-10/airport/Pago_Pago_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Faleolo_International_Airport,.
http://www.yago3-10/airport/Bata_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Douala_International_Airport,.
http://www.yago3-10/airport/Porto_Santo_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Charles_de_Gaulle_Airport,.
http://www.yago3-10/airport/Bangui_M'Poko_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Maya-Maya_Airport,.
http://www.yago3-10/airport/João_Paulo_II_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Copenhagen_Airport,.
http://www.yago3-10/airport/John_C._Munro_Hamilton_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Edmonton_International_Airport,.
http://www.yago3-10/airport/Perth_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Kuala_Lumpur_International_Airport,.
http://www.yago3-10/airport/Flamingo_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Hartsfield–Jackson_Atlanta_International_Airport,.
http://www.yago3-10/airport/Yancheng_Nanyang_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Taiwan_Taoyuan_International_Airport,.
http://www.yago3-10/airport/Sofia_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Frankfurt_Airport,.
http://www.yago3-10/airport/Ordos_Ejin_Horo_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Hong_Kong_International_Airport,.
http://www.yago3-10/airport/Almaty_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Heydar_Aliyev_International_Airport,.
http://www.yago3-10/airport/Sardar_Vallabhbhai_Patel_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Kuala_Lumpur_International_Airport,.
http://www.yago3-10/airport/Wuyishan_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Hong_Kong_International_Airport,.
http://www.yago3-10/airport/Yantai_Laishan_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Jinan_Yaoqiang_International_Airport,.
http://www.yago3-10/airport/Cambridge_Bay_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Taloyoak_Airport,.
http://www.yago3-10/airport/El_Loa_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/La_Florida_Airport_(Chile),.
http://www.yago3-10/airport/Spokane_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Los_Angeles_International_Airport,.
http://www.yago3-10/airport/Odessa_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Heraklion_International_Airport,.
http://www.yago3-10/airport/Kokshetau_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Almaty_International_Airport,.
http://www.yago3-10/airport/Darwin_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Broome_International_Airport,.
http://www.yago3-10/airport/Liuzhou_Bailian_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Qingdao_Liuting_International_Airport,.
http://www.yago3-10/airport/Melilla_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Almería_Airport,.
http://www.yago3-10/airport/Berlin_Schönefeld_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Fuerteventura_Airport,.
http://www.yago3-10/airport/Khrabrovo_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Domodedovo_International_Airport,.
http://www.yago3-10/airport/Palmas_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Viracopos_International_Airport,.
http://www.yago3-10/airport/Xiangyang_Liuji_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Shenzhen_Bao'an_International_Airport,.
http://www.yago3-10/airport/Fort_McMurray_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Vancouver_International_Airport,.
http://www.yago3-10/airport/Fes–Saïss_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Marseille_Provence_Airport,.
http://www.yago3-10/airport/Rasht_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Persian_Gulf_Airport,.
http://www.yago3-10/airport/El_Tehuelche_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ushuaia_–_Malvinas_Argentinas_International_Airport,.
http://www.yago3-10/airport/Alykel_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Belgorod_International_Airport,.
http://www.yago3-10/airport/Leipzig/Halle_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Cologne_Bonn_Airport,.
http://www.yago3-10/airport/Yorke_Island_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Coconut_Island_Airport,.
http://www.yago3-10/airport/Amman_Civil_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/King_Hussein_International_Airport,.
http://www.yago3-10/airport/Eagle_County_Regional_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/George_Bush_Intercontinental_Airport,.
http://www.yago3-10/airport/Quilpie_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Charleville_Airport,.
http://www.yago3-10/airport/Chattanooga_Metropolitan_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ronald_Reagan_Washington_National_Airport,.
http://www.yago3-10/airport/Governor_Francisco_Gabrielli_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Piloto_Civil_Norberto_Fernández_International_Airport,.
http://www.yago3-10/airport/Craiova_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Dortmund_Airport,.
http://www.yago3-10/airport/Rajiv_Gandhi_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Kuala_Lumpur_International_Airport,.
http://www.yago3-10/airport/Dzaoudzi_Pamandzi_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Orly_Airport,.
http://www.yago3-10/airport/Visakhapatnam_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Indira_Gandhi_International_Airport,.
http://www.yago3-10/airport/General_José_Antonio_Anzoátegui_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Curaçao_International_Airport,.
http://www.yago3-10/airport/Abeid_Amani_Karume_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Muscat_International_Airport,.
http://www.yago3-10/airport/New_Chitose_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Toyama_Airport,.
http://www.yago3-10/airport/Fond-du-Lac_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Saskatoon_John_G._Diefenbaker_International_Airport,.
http://www.yago3-10/airport/Santa_Maria_Airport_(Sergipe),http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Val_de_Cans_International_Airport,.
http://www.yago3-10/airport/Capital_Region_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Punta_Cana_International_Airport,.
http://www.yago3-10/airport/Qingdao_Liuting_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Changchun_Longjia_International_Airport,.
http://www.yago3-10/airport/Queenstown_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Rotorua_International_Airport,.
http://www.yago3-10/airport/Tromsø_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Antalya_Airport,.
http://www.yago3-10/airport/Skiathos_Island_National_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Sola,.
http://www.yago3-10/airport/Haneda_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Los_Angeles_International_Airport,.
http://www.yago3-10/airport/General_Francisco_Javier_Mina_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Monterrey_International_Airport,.
http://www.yago3-10/airport/Hiroshima_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Chengdu_Shuangliu_International_Airport,.
http://www.yago3-10/airport/Nouakchott_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Gran_Canaria_Airport,.
http://www.yago3-10/airport/Ganja_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Mineralnye_Vody_Airport,.
http://www.yago3-10/airport/Rotorua_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Wellington_International_Airport,.
http://www.yago3-10/airport/Pensacola_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/George_Bush_Intercontinental_Airport,.
http://www.yago3-10/airport/Norman_Wells_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Edmonton_International_Airport,.
http://www.yago3-10/airport/Chevery_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Lourdes-de-Blanc-Sablon_Airport,.
http://www.yago3-10/airport/Ouagadougou_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Port_Bouet_Airport,.
http://www.yago3-10/airport/La_Tabatière_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Sept-Îles_Airport,.
http://www.yago3-10/airport/Dongying_Shengli_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Shanghai_Pudong_International_Airport,.
http://www.yago3-10/airport/Lihue_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/San_Diego_International_Airport,.
http://www.yago3-10/airport/Windorah_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Brisbane_Airport,.
http://www.yago3-10/airport/Viru_Viru_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Brasília_International_Airport,.
http://www.yago3-10/airport/Libreville_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Gabon,.
http://www.yago3-10/airport/Tomsk,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Barcelona,.
http://www.yago3-10/airport/Juanda_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Sultan_Hasanuddin_International_Airport,.
http://www.yago3-10/airport/Mirny_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Krasnodar_International_Airport,.
http://www.yago3-10/airport/Urmia_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Mehrabad_International_Airport,.
http://www.yago3-10/airport/Kyzylorda_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Almaty_International_Airport,.
http://www.yago3-10/airport/Nadym_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ufa_International_Airport,.
http://www.yago3-10/airport/Lisbon_Portela_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Tangier_Ibn_Battouta_Airport,.
http://www.yago3-10/airport/Khujand_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Tolmachevo_Airport,.
http://www.yago3-10/airport/Kermanshah_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Sulaimaniyah_International_Airport,.
http://www.yago3-10/airport/Uberaba_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Tancredo_Neves_International_Airport,.
http://www.yago3-10/airport/Maputo_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Harare_International_Airport,.
http://www.yago3-10/airport/Sary-Arka_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Domodedovo_International_Airport,.
http://www.yago3-10/airport/Bodø_Airport,http://www.yago3-10/isConnectedTo,"http://www.yago3-10/airport/Sandnessjøen_Airport,_Stokka",.
http://www.yago3-10/airport/Datong_Yungang_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Beijing_Capital_International_Airport,.
http://www.yago3-10/airport/St_George_Airport_(Queensland),http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Toowoomba_Airport,.
http://www.yago3-10/airport/Baotou_Erliban_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ürümqi_Diwopu_International_Airport,.
http://www.yago3-10/airport/Cheddi_Jagan_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Toronto_Pearson_International_Airport,.
http://www.yago3-10/airport/Points_North_Landing_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Regina_International_Airport,.
http://www.yago3-10/airport/Palm_Beach_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/O'Hare_International_Airport,.
http://www.yago3-10/airport/Hamilton_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Christchurch_International_Airport,.
http://www.yago3-10/airport/Timișoara_Traian_Vuia_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Valencia_Airport,.
http://www.yago3-10/airport/Elmira_Corning_Regional_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/St._Petersburg–Clearwater_International_Airport,.
http://www.yago3-10/airport/Greater_Rochester_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/John_F._Kennedy_International_Airport,.
http://www.yago3-10/airport/Noumérat_–_Moufdi_Zakaria_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Houari_Boumediene_Airport,.
http://www.yago3-10/airport/Ramón_Villeda_Morales_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/La_Aurora_International_Airport,.
http://www.yago3-10/airport/Mariscal_Sucre_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Benito_Juárez_International_Airport,.
http://www.yago3-10/airport/Dane_County_Regional_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/O'Hare_International_Airport,.
http://www.yago3-10/airport/Qinhuangdao_Shanhaiguan_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Qingdao_Liuting_International_Airport,.
http://www.yago3-10/airport/Vladivostok_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Narita_International_Airport,.
http://www.yago3-10/airport/Adana_Şakirpaşa_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Esenboğa_International_Airport,.
http://www.yago3-10/airport/Tijuana_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Abraham_González_International_Airport,.
http://www.yago3-10/airport/Joensuu_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Milas–Bodrum_Airport,.
http://www.yago3-10/airport/Point_Hope_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ralph_Wien_Memorial_Airport,.
http://www.yago3-10/airport/Del_Bajío_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Dallas/Fort_Worth_International_Airport,.
http://www.yago3-10/airport/Jiuzhai_Huanglong_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Chengdu_Shuangliu_International_Airport,.
http://www.yago3-10/airport/Kigali_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/O._R._Tambo_International_Airport,.
http://www.yago3-10/airport/Kagoshima_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Okayama,.
http://www.yago3-10/airport/Regina_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/McCarran_International_Airport,.
http://www.yago3-10/airport/Santorini_(Thira)_National_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ben_Gurion_Airport,.
http://www.yago3-10/airport/Gimpo_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Kansai_International_Airport,.
http://www.yago3-10/airport/General_Enrique_Mosconi_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Aeroparque_Jorge_Newbery,.
http://www.yago3-10/airport/General_Leobardo_C._Ruiz_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Chicago_Midway_International_Airport,.
http://www.yago3-10/airport/Ketapang_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Sampit_Airport,.
http://www.yago3-10/airport/Brunei_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Juanda_International_Airport,.
http://www.yago3-10/airport/Dushanbe_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Almaty_International_Airport,.
http://www.yago3-10/airport/Heringsdorf_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Düsseldorf_Airport,.
http://www.yago3-10/airport/Yuncheng_Guangong_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ürümqi_Diwopu_International_Airport,.
http://www.yago3-10/airport/Vincenzo_Florio_Airport_–_Trapani_Birgi,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Trieste_–_Friuli_Venezia_Giulia_Airport,.
http://www.yago3-10/airport/Pohnpei_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Bucholz_Army_Airfield,.
http://www.yago3-10/airport/Salekhard_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Omsk_Tsentralny_Airport,.
http://www.yago3-10/airport/Ixtapa-Zihuatanejo_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Vancouver_International_Airport,.
http://www.yago3-10/airport/Port_Bouet_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Léopold_Sédar_Senghor_International_Airport,.
http://www.yago3-10/airport/Vigo–Peinador_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Valencia_Airport,.
http://www.yago3-10/airport/Osmani_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Hamad_International_Airport,.
http://www.yago3-10/airport/Juana_Azurduy_de_Padilla_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Jorge_Wilstermann_International_Airport,.
http://www.yago3-10/airport/Nanaimo_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Vancouver_International_Airport,.
http://www.yago3-10/airport/Rarotonga_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Sydney_Airport,.
http://www.yago3-10/airport/Prince_Nayef_bin_Abdulaziz_Regional_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Sharjah_International_Airport,.
http://www.yago3-10/airport/Jiayuguan_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Beijing_Capital_International_Airport,.
http://www.yago3-10/airport/Norwich_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Dalaman_Airport,.
http://www.yago3-10/airport/Shahid_Sadooghi_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Bandar_Abbas_International_Airport,.
http://www.yago3-10/airport/Parintins_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Altamira_Airport,.
http://www.yago3-10/airport/Rijeka_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Stockholm_Skavsta_Airport,.
http://www.yago3-10/airport/Diori_Hamani_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Addis_Ababa_Bole_International_Airport,.
http://www.yago3-10/airport/Piloto_Civil_Norberto_Fernández_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Comandante_Espora_Airport,.
http://www.yago3-10/airport/La_Aurora_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ramón_Villeda_Morales_International_Airport,.
http://www.yago3-10/airport/Sisimiut_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Nuuk_Airport,.
http://www.yago3-10/airport/Nantong_Xingdong_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Changsha_Huanghua_International_Airport,.
http://www.yago3-10/airport/Basra_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Dubai_International_Airport,.
http://www.yago3-10/airport/Isle_of_Man_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Menorca_Airport,.
http://www.yago3-10/airport/Memphis_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Detroit_Metropolitan_Wayne_County_Airport,.
http://www.yago3-10/airport/Nausori_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Auckland_Airport,.
http://www.yago3-10/airport/Pisa_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Torp,.
http://www.yago3-10/airport/Chulman_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Yakutsk_Airport,.
http://www.yago3-10/airport/Birsa_Munda_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Kempegowda_International_Airport,.
http://www.yago3-10/airport/Leeds_Bradford_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Murcia–San_Javier_Airport,.
http://www.yago3-10/airport/Wellington_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Tauranga_Airport,.
http://www.yago3-10/airport/Gimhae_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Taiwan_Taoyuan_International_Airport,.
http://www.yago3-10/airport/Quad_Cities,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/O'Hare_International_Airport,.
http://www.yago3-10/airport/General_Juan_N._Álvarez_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ixtapa-Zihuatanejo_International_Airport,.
http://www.yago3-10/airport/Capitán_Oriel_Lea_Plaza_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Teniente_Jorge_Henrich_Arauz_Airport,.
http://www.yago3-10/airport/Norsup_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Santo-Pekoa_International_Airport,.
http://www.yago3-10/airport/Cesária_Évora_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Nelson_Mandela_International_Airport,.
http://www.yago3-10/airport/Gold_Coast_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Cairns_Airport,.
http://www.yago3-10/airport/Syamsudin_Noor_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ketapang_Airport,.
http://www.yago3-10/airport/Yulin_Yuyang_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Xi'an_Xianyang_International_Airport,.
http://www.yago3-10/airport/Ivalo_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Manchester_Airport,.
http://www.yago3-10/airport/Normanton_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Cairns_Airport,.
http://www.yago3-10/airport/Yan'an_Ershilipu_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Beijing_Nanyuan_Airport,.
http://www.yago3-10/airport/Syktyvkar_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Kazan_International_Airport,.
http://www.yago3-10/airport/Newport_News/Williamsburg_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Hartsfield–Jackson_Atlanta_International_Airport,.
"http://www.yago3-10/airport/Ålesund_Airport,_Vigra",http://www.yago3-10/isConnectedTo,"http://www.yago3-10/airport/Trondheim_Airport,_Værnes",.
http://www.yago3-10/airport/General_Ignacio_Pesqueira_García_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Manuel_Márquez_de_León_International_Airport,.
http://www.yago3-10/airport/Reus_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Glasgow_Airport,.
http://www.yago3-10/airport/Dole–Jura_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Bastia_–_Poretta_Airport,.
http://www.yago3-10/airport/Batumi_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Kyiv_International_Airport_(Zhuliany),.
http://www.yago3-10/airport/Weifang_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Shanghai_Pudong_International_Airport,.
http://www.yago3-10/airport/Mangalore_Airport_(India),http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Dubai_International_Airport,.
http://www.yago3-10/airport/Hugo_Chávez_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Fort_Lauderdale–Hollywood_International_Airport,.
http://www.yago3-10/airport/Bradley_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Akron–Canton_Airport,.
"http://www.yago3-10/airport/Kirkenes_Airport,_Høybuktmoen",http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Båtsfjord_Airport,.
http://www.yago3-10/airport/Volgograd_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Rostov-on-Don_Airport,.
http://www.yago3-10/airport/Rapid_City_Regional_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Minneapolis–Saint_Paul_International_Airport,.
http://www.yago3-10/airport/Fuyang_Xiguan_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Xiamen_Gaoqi_International_Airport,.
http://www.yago3-10/airport/Caçador_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Lauro_Kurtz_Airport,.
http://www.yago3-10/airport/Urgench_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Pulkovo_Airport,.
http://www.yago3-10/airport/Sarajevo_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Bari_Karol_Wojtyła_Airport,.
http://www.yago3-10/airport/Yangzhou_Taizhou_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Dalian_Zhoushuizi_International_Airport,.
